Timestamp,Price,stock_volume,amount_volume
2003/10/30,8.35,1552790,12971360
2003/10/29,8.48,2890070,24284201
2003/10/28,8.74,536264,4654155
2003/10/27,8.76,386400,3346583
2003/10/24,8.84,309770,2733530
2003/10/23,8.82,532310,4746373
2003/10/22,8.95,1561547,13799536
2003/10/21,8.68,229490,1975239
2003/10/20,8.64,458630,3921454
2003/10/17,8.67,308103,2661337
2003/10/16,8.68,2121038,18343433
2003/10/15,8.71,300360,2627012
2003/10/14,8.7,398331,3478098
2003/10/13,8.88,437870,3907083
2003/10/10,8.97,778523,6903683
2003/10/9,8.65,276910,2391110
2003/10/8,8.65,259606,2239056
2003/9/30,8.76,778856,6682870
2003/9/29,8.55,857084,7289482
2003/9/26,8.7,367210,3204013
2003/9/25,8.8,323938,2857893
2003/9/24,8.94,615124,5457475
2003/9/23,8.93,450011,3974641
2003/9/22,8.91,514906,4574068
2003/9/19,9,385515,3457112
2003/9/18,9.03,386425,3480602
2003/9/17,9.01,611199,5513422
2003/9/16,9.13,861690,7807801
2003/9/15,8.89,785232,7026638
2003/9/12,8.86,556109,4918836
2003/9/11,8.92,432717,3856441
2003/9/10,8.92,707822,6266784
2003/9/9,8.88,2197875,19335055
2003/9/8,9.04,1032030,9350491
2003/9/5,9.17,1853029,16742742
2003/9/4,9.26,1009778,9380226
2003/9/3,9.33,985326,9212361
2003/9/2,9.5,1254552,11981972
2003/9/1,9.56,1353754,12786729
2003/8/29,9.37,1033593,9654772
2003/8/28,9.36,1148440,10777264
2003/8/27,9.48,1523487,14370441
2003/8/26,9.62,1349559,13026678
2003/8/25,9.82,772585,7581420
2003/8/22,9.83,522978,5128714
2003/8/21,9.84,1108920,10836878
2003/8/20,9.84,1044325,10259446
2003/8/19,9.9,611259,6052135
2003/8/18,9.92,906007,8988418
2003/8/15,9.9,1065226,10489824
2003/8/14,9.93,3226785,31894718
2003/8/13,9.86,879756,8655923
2003/8/12,9.91,1049110,10325429
2003/8/11,9.9,2010030,19862991
2003/8/8,10.03,1693821,16990955
2003/8/7,10.08,943281,9530293
2003/8/6,10.04,2267929,22767937
2003/8/5,10.2,806528,8264883
2003/8/4,10.34,1602783,16516851
2003/8/1,10.15,1228409,12501759
2003/7/31,10.23,1630694,16738853
2003/7/30,10.23,987930,10132286
2003/7/29,10.17,1018673,10261126
2003/7/28,10.01,633670,6333035
2003/7/25,10.15,1223797,12466628
2003/7/24,10.19,798323,8168282
2003/7/23,10.3,1791866,18377561
2003/7/22,10.16,5114818,51693478
2003/7/21,9.82,2589972,25056660
2003/7/18,9.85,3586477,35595624
2003/7/17,10.09,3681438,37684947
2003/7/16,10.45,1953281,20317605
2003/7/15,10.41,3999697,42028685
2003/7/14,10.75,1927584,20736520
2003/7/11,10.84,2952906,32051228
2003/7/10,10.81,3945431,42732508
2003/7/9,10.82,4059917,44157165
2003/7/8,12.76,9768516,126408302
2003/7/7,13.05,11648134,150834321
2003/7/4,12.81,8549131,108633624
2003/7/3,12.61,4398084,55714940
2003/7/2,12.65,5311334,66123594
2003/7/1,12.29,4527396,55248824
2003/6/30,12,7633681,90823724
2003/6/27,11.9,2163679,25874879
2003/6/26,12.23,2750429,33446871
2003/6/25,12.1,2314255,28192889
2003/6/24,12.38,3170709,38358158
2003/6/23,11.97,2212982,26330690
2003/6/20,12,4456103,53390531
2003/6/19,11.98,5681355,68717969
2003/6/18,12.38,6064690,75916262
2003/6/17,12.68,8845313,113775405
2003/6/16,12.75,5585577,70691020
2003/6/13,12.44,4149879,51326449
2003/6/12,12.28,4480218,54456112
2003/6/11,12.2,9828908,117767107
2003/6/10,11.88,6884961,81792461
2003/6/9,11.9,5326404,63058008
2003/6/6,11.94,6609238,79467169
2003/6/5,11.93,9259663,111746691
2003/6/4,11.93,9375546,110162163
2003/6/3,11.52,3248149,37558418
2003/6/2,11.55,3545340,40853195
2003/5/30,11.65,12343939,142623785
2003/5/29,11.4,7825254,88289383
2003/5/28,11,6928282,77815423
2003/5/27,11.38,8021242,91344613
2003/5/26,11.3,5376693,61080298
2003/5/23,11.07,1770041,19709870
2003/5/22,10.96,783206,8571136
2003/5/21,11.03,1268852,14001539
2003/5/20,11,6440326,70111201
2003/5/19,11.21,5573596,62536164
2003/5/16,10.95,8109898,89603190
2003/5/15,11.19,10024184,111634240
2003/5/14,10.7,3492726,37082190
2003/5/13,10.36,1713028,17945244
2003/5/12,10.73,2073009,21784855
2003/4/30,10.55,1146029,12193345
2003/4/29,10.64,1887304,20173587
2003/4/28,10.95,4232609,44833829
2003/4/25,10.39,2301012,23910352
2003/4/24,10.34,2578192,26906863
2003/4/23,10.72,1501593,16148285
2003/4/22,10.98,2253734,24523225
2003/4/21,10.84,3559870,37425924
2003/4/18,10.8,2855068,31051567
2003/4/17,0,0,0
2003/4/16,10.98,3983646,44420939
2003/4/15,11.34,3596570,40757360
2003/4/14,11.38,6098958,69360322
2003/4/11,11.31,5985025,66796972
2003/4/10,10.93,4442993,48190161
2003/4/9,10.8,4713224,49977633
2003/4/8,10.4,1506580,15532975
2003/4/7,10.31,1405600,14440562
2003/4/4,10.38,1005531,10373907
2003/4/3,10.33,1545462,15992753
2003/4/2,10.4,1593831,16541401
2003/4/1,10.51,1632324,17117370
2003/3/31,10.44,1498966,15600294
2003/3/28,10.44,3602229,37541466
2003/3/27,10.45,4708367,48276943
2003/3/26,9.99,2132926,21230975
2003/3/25,9.9,633562,6290262
2003/3/24,10.07,745974,7503506
2003/3/21,10.06,1756192,17492224
2003/3/20,9.89,2423220,23836307
2003/3/19,9.89,2622176,25795996
2003/3/18,9.93,964901,9627299
2003/3/17,10.04,1512965,15056977
2003/3/14,10.04,1695462,16956146
2003/3/13,9.98,1251255,12485948
2003/3/12,10.03,2218193,22037377
2003/3/11,9.97,2572007,25453442
2003/3/10,9.92,4222600,41927712
2003/3/7,10.08,4799667,48138221
2003/3/6,9.97,2418997,24284209
2003/3/5,10.2,2786239,28108531
2003/3/4,10.1,2089057,21006055
2003/3/3,10.13,1538606,15492017
2003/2/28,10.14,2771306,27716167
2003/2/27,10.08,2603435,26264728
2003/2/26,10.14,3118090,31349797
2003/2/25,10.13,8180162,81751941
2003/2/24,9.79,3623909,35153088
2003/2/21,9.64,2761159,26515133
2003/2/20,9.81,4596734,44960710
2003/2/19,9.66,1842987,17703852
2003/2/18,9.55,1157279,10984308
2003/2/17,9.49,2113916,20090697
2003/2/14,9.47,1520369,14340401
2003/2/13,9.48,2049130,19661017
2003/2/12,9.69,1811935,17431978
2003/2/11,9.58,1105532,10487184
2003/2/10,9.45,1587871,14935768
2003/1/29,9.57,2597953,24941846
2003/1/28,9.58,2194556,20931492
2003/1/27,9.6,4064929,38821545
2003/1/24,9.47,5670195,52899093
2003/1/23,9,1896400,17267472
2003/1/22,9.21,2342716,21463101
2003/1/21,9.29,3402510,31854057
2003/1/20,9.46,2686706,25029906
2003/1/17,9.42,6699798,63595677
2003/1/16,9.42,4725420,44246229
2003/1/15,9.25,14100031,133055217
2003/1/14,9.21,10414212,93960022
2003/1/13,8.71,5580771,48598264
2003/1/10,8.5,2437671,20680800
2003/1/9,8.56,3249569,27552511
2003/1/8,8.37,1253946,10388636
2003/1/7,8.19,813319,6696422
2003/1/6,8.25,925958,7516179
2003/1/3,8.08,536811,4329784
2003/1/2,8.08,1067211,8640741
2002/12/31,8.09,863149,6991261
2002/12/30,8.09,1015762,8262856
2002/12/27,8.23,1539855,12582789
2002/12/26,8.19,1593650,13229545
2002/12/25,8.49,887850,7597940
2002/12/24,8.64,737107,6349036
2002/12/23,8.62,1761006,15316922
2002/12/20,8.67,3537047,30709681
2002/12/19,8.46,753295,6358752
2002/12/18,8.46,1505597,12859425
2002/12/17,8.4,1019226,8593925
2002/12/16,8.46,1625684,13746189
2002/12/13,8.33,750578,6184751
2002/12/12,8.26,789775,6574520
2002/12/11,8.18,703036,5732969
2002/12/10,8.18,782360,6469378
2002/12/9,8.3,466200,3881308
2002/12/6,8.34,659605,5506275
2002/12/5,8.36,1203783,10037091
2002/12/4,8.48,1752784,15021711
2002/12/3,8.48,1976772,16735876
2002/12/2,8.3,2709999,22984804
2002/11/29,8.76,7743550,67935891
2002/11/28,8.7,5602048,47509655
2002/11/27,8.27,3979929,32801997
2002/11/26,8.01,1892550,15437731
2002/11/25,8.34,3319694,27820078
2002/11/22,8.12,1484850,11960350
2002/11/21,8.09,1850197,14913399
2002/11/20,8.26,1943900,16152098
2002/11/19,8.6,2219798,19016925
2002/11/18,8.84,1146555,10141932
2002/11/15,8.86,1016580,9039652
2002/11/14,8.82,545819,4851858
2002/11/13,9.01,978108,8687231
2002/11/12,8.95,1955556,17377463
2002/11/11,8.96,1261069,11389447
2002/11/8,9.07,1825521,16868072
2002/11/7,9.39,1318146,12467330
2002/11/6,9.53,2358050,22547906
2002/11/5,9.54,2373514,22581059
2002/11/4,9.36,1084800,10116661
2002/11/1,9.21,332575,3041556
2002/10/31,9.16,1357099,12461873
2002/10/30,9.17,550064,5011373
2002/10/29,9.15,716067,6493885
2002/10/28,9.04,575693,5228281
2002/10/25,9.18,863400,7992985
2002/10/24,9.33,2148410,20105667
2002/10/23,9.3,585289,5440393
2002/10/22,9.28,717488,6628779
2002/10/21,9.14,278000,2531593
2002/10/18,9.14,654686,5943268
2002/10/17,9.06,716830,6512602
2002/10/16,9.21,996221,9249036
2002/10/15,9.03,655579,5940038
2002/10/14,9.14,921418,8281167
2002/10/11,8.99,621710,5612453
2002/10/10,9.04,690614,6238648
2002/10/9,9.04,703570,6394853
2002/10/8,9.21,532320,4903296
2002/9/27,9.36,756255,7060814
2002/9/26,9.45,1336106,12563624
2002/9/25,9.51,748323,7133664
2002/9/24,9.54,554300,5312698
2002/9/23,9.64,363102,3489849
2002/9/20,9.68,491556,4778106
2002/9/19,9.83,796050,7712477
2002/9/18,9.63,984300,9499648
2002/9/17,9.82,1534518,14970937
2002/9/16,9.92,1142631,11362566
2002/9/13,10.05,700330,7039096
2002/9/12,10.11,489776,4936998
2002/9/11,10.09,643540,6471015
2002/9/10,10.12,387151,3908471
2002/9/9,10.1,574825,5797870
2002/9/6,10.15,1179322,11925718
2002/9/5,10.18,2110506,21424475
2002/9/4,10.29,552810,5678777
2002/9/3,10.36,601991,6230945
2002/9/2,10.28,457085,4690449
2002/8/30,10.25,1126360,11527329
2002/8/29,10.28,926544,9565799
2002/8/28,10.43,523537,5463441
2002/8/27,10.5,1749070,18316971
2002/8/26,10.3,794050,8227170
2002/8/23,10.43,821273,8596255
2002/8/22,10.42,2099296,21991195
2002/8/21,10.29,747246,7640005
2002/8/20,10.25,851627,8685028
2002/8/19,10.07,811255,8188584
2002/8/16,10.21,670820,6801032
2002/8/15,10.11,702990,7117333
2002/8/14,10.16,827025,8395718
2002/8/13,10.16,568309,5768923
2002/8/12,10.11,1213330,12336365
2002/8/9,10.34,768517,7933647
2002/8/8,10.41,468700,4897662
2002/8/7,10.44,415678,4351981
2002/8/6,10.52,984045,10327004
2002/8/5,10.39,475288,4936506
2002/8/2,10.43,648012,6740704
2002/8/1,10.41,499956,5206140
2002/7/31,10.38,643190,6720375
2002/7/30,10.46,730138,7637437
2002/7/29,10.56,1143852,11931801
2002/7/26,10.48,841063,8834870
2002/7/25,10.53,1037423,10929111
2002/7/24,10.55,980140,10359033
2002/7/23,10.57,1335431,14180513
2002/7/22,10.66,1721297,18478641
2002/7/19,10.89,1387898,15070655
2002/7/18,10.9,1533157,16726260
2002/7/17,10.82,1035461,11105865
2002/7/16,10.74,1135962,12280444
2002/7/15,10.8,1086880,11750904
2002/7/12,10.87,2077890,22670412
2002/7/11,10.7,2471159,26714747
2002/7/10,10.79,2568300,27892836
2002/7/9,10.99,2127617,23502054
2002/7/8,11.09,2080815,23046706
2002/7/5,11.03,5242141,57439018
2002/7/4,11.1,4721230,52776426
2002/7/3,11.38,3394886,38818496
2002/7/2,11.5,4477911,50983114
2002/7/1,11.44,14170562,163170803
2002/6/28,11.23,12189046,137698679
2002/6/27,10.86,4930269,54011018
2002/6/26,11.08,16507798,181560828
2002/6/25,0,0,0
2002/6/24,11.28,23492266,261346172
2002/6/21,10.3,6770435,69701636
2002/6/20,10.08,2132132,21510209
2002/6/19,10.07,2241614,22616009
2002/6/18,10.27,8036051,81595970
2002/6/17,10.11,1640651,16516636
2002/6/14,10.09,1763964,17841150
2002/6/13,10.19,3858324,39426559
2002/6/12,10.35,2243840,23258033
2002/6/11,10.41,2482051,25923968
2002/6/10,10.33,3518872,36472077
2002/6/7,10.61,7149611,76313961
2002/6/6,10.66,6083079,63946228
2002/6/5,10.24,3167475,32525275
2002/6/4,10.64,3205361,33829898
2002/6/3,10.59,4644551,48931858
2002/5/31,10.85,6222727,67655095
2002/5/30,10.9,12512071,134604859
2002/5/29,10.56,5057633,53157757
2002/5/28,10.54,9486356,99682794
2002/5/27,10.09,1772714,17819399
2002/5/24,10.19,1396801,14159010
2002/5/23,10.19,5771084,58482698
2002/5/22,10.03,4831881,49643910
2002/5/21,10.66,4100205,43790946
2002/5/20,10.31,2711965,27959258
2002/5/17,10.31,2979236,30457140
2002/5/16,10.07,3018362,31136655
2002/5/15,10.53,2428132,25639895
2002/5/14,10.54,1644717,17437023
2002/5/13,10.65,1739349,18570226
2002/5/10,10.82,1584214,17228739
2002/5/9,10.92,1927981,21190197
2002/5/8,10.91,2401003,26199381
2002/4/30,11.15,2332729,26221508
2002/4/29,11.21,3527817,39001907
2002/4/26,0,0,0
2002/4/25,10.89,895480,9799908
2002/4/24,10.91,2038323,22304357
2002/4/23,10.99,2069697,22819609
2002/4/22,10.93,3512266,38662393
2002/4/19,10.84,2325429,24822143
2002/4/18,10.82,4859928,52660704
2002/4/17,11.14,2107248,23297315
2002/4/16,11.1,2691685,30069279
2002/4/15,11.23,1250695,14012382
2002/4/12,11.3,1230648,13920635
2002/4/11,11.28,4737209,53794272
2002/4/10,11.7,3262171,38132587
2002/4/9,11.38,2287321,25803745
2002/4/8,11.01,2024899,22294349
2002/4/5,11.24,2107397,23880440
2002/4/4,11.3,3275793,36417601
2002/4/3,10.98,2986690,32736226
2002/4/2,10.9,4252237,46253988
2002/4/1,11.17,2891984,32416524
2002/3/29,11.5,4970847,57620735
2002/3/28,12.07,2365958,28696753
2002/3/27,12.32,2777115,33913417
2002/3/26,12.29,5655273,69475750
2002/3/25,12.07,2982984,36104812
2002/3/22,12.21,2520675,30881964
2002/3/21,12.32,3197379,39547615
2002/3/20,12.42,5361094,66694486
2002/3/19,12.23,4637624,56171816
2002/3/18,11.93,3936954,47546438
2002/3/15,12.04,8068752,100312761
2002/3/14,12.49,6123820,75835194
2002/3/13,12.2,11860793,149854902
2002/3/12,13,25988351,331378431
2002/3/11,12.14,9733723,117901773
2002/3/8,11.87,9670717,113910786
2002/3/7,11.47,6145770,69760150
2002/3/6,11.13,5591939,63147523
2002/3/5,11.19,5886357,65008058
2002/3/4,10.73,1838342,19534621
2002/3/1,10.61,1967722,20977972
2002/2/28,10.55,2847698,30482776
2002/2/27,10.49,2720904,28694925
2002/2/26,10.7,3676193,38882421
2002/2/25,10.99,2449687,27126263
2002/2/8,10.98,2721577,30159180
2002/2/7,11.21,5470631,61224298
2002/2/6,10.86,5436532,59883869
2002/2/5,11.21,8575023,95593446
2002/2/4,11.03,8362202,89089875
2002/2/1,10.27,7393956,77192175
2002/1/31,10.12,9901046,96562138
2002/1/30,9.2,9071004,82629828
2002/1/29,9.5,4467047,42375749
2002/1/28,9.82,4962486,49891523
2002/1/25,10.91,2272400,25068847
2002/1/24,11.11,3568784,39839874
2002/1/23,11.2,3911186,43434613
2002/1/22,0,0,0
2002/1/21,10.84,1423973,15401724
2002/1/18,11.37,4803005,53275689
2002/1/17,11.58,5156775,57350849
2002/1/16,11.99,1384428,16521441
2002/1/15,12.02,2302248,27364224
2002/1/14,12.01,2998716,36651619
2002/1/11,12.66,1077933,13667378
2002/1/10,12.94,1414050,18016187
2002/1/9,12.92,5746629,73812733
2002/1/8,12.99,3602537,46425439
2002/1/7,12.9,1531741,19678950
2002/1/4,13.02,2082929,26965937
2001/12/31,12.85,5377852,68663611
2001/12/28,12.44,3865642,47460160
2001/12/27,12.31,4770900,59452028
2001/12/26,12.46,3016585,37312486
2001/12/25,12.47,4866079,61888356
2001/12/24,12.59,9254003,117298316
2001/12/21,13.38,3689881,49290895
2001/12/20,13.51,3538110,48427419
2001/12/19,13.6,6718972,91792281
2001/12/18,13.61,1473986,20323483
2001/12/17,13.99,2652888,36773525
2001/12/14,13.76,4267648,58447091
2001/12/13,13.86,4821255,67995500
2001/12/12,14.25,3568924,50523323
2001/12/11,14.02,4152592,58162825
2001/12/10,14.17,6599514,94001563
2001/12/7,14.31,3877053,55684674
2001/12/6,14.31,2080554,30000691
2001/12/5,14.39,3459015,50288249
2001/12/4,14.7,2483049,36530357
2001/12/3,14.87,2830937,42154615
2001/11/30,14.9,3276814,48685173
2001/11/29,14.88,12349927,182779961
2001/11/28,14.65,6114914,89824749
2001/11/27,14.78,3952015,58374179
2001/11/26,14.9,9486516,143067513
2001/11/23,15.04,10635338,162472432
2001/11/22,15.14,7503069,113048071
2001/11/21,0,0,0
2001/11/20,14.69,3152376,45921138
2001/11/19,14.5,9087739,133812043
2001/11/16,14.77,9087739,133812043
2001/11/15,14.62,4257068,62303465
2001/11/14,14.99,8371816,124778889
2001/11/13,15.6,6296505,98046680
2001/11/12,15.7,9687389,150356315
2001/11/9,0,0,0
2001/11/8,15.5,6274321,92135123
2001/11/7,14.48,4035600,58992440
2001/11/6,15.1,2621194,39472884
2001/11/5,15.08,4624582,70143407
2001/11/2,15.35,4646965,72604675
2001/11/1,0,0,0
2001/10/31,15.55,7715665,117078314
2001/10/30,15.55,5863859,91981008
2001/10/29,15.79,14135066,222885424
2001/10/26,15.42,22522865,360179969
2001/10/25,15.71,18518010,285119724
2001/10/24,15.09,10468269,160192717
2001/10/23,15.36,11293200,172167318
2001/10/22,13.96,2201863,31185808
2001/10/19,14.56,4662336,66705995
2001/10/18,14.97,3185127,48069711
2001/10/17,14.85,852740,12608435
2001/10/16,14.78,1177372,17367759
2001/10/15,14.85,2545172,38256071
2001/10/12,14.72,4710800,69205871
2001/10/11,14.38,5718099,81814881
2001/10/10,13.93,5059094,73406730
2001/10/9,15.48,1086124,16799543
2001/10/8,15.4,1399674,21865607
2001/9/28,15.99,1816276,28885826
2001/9/27,16,1593270,25627968
2001/9/26,16.1,2034688,32741468
2001/9/25,16.36,4072472,67237139
2001/9/24,16.6,7925961,129221499
2001/9/21,16,2995243,47780048
2001/9/20,15.86,2861686,45646595
2001/9/19,16.19,1654061,26563133
2001/9/18,16.04,1477318,23514778
2001/9/17,15.7,3937802,61600840
2001/9/14,15.97,4113417,66683767
2001/9/13,16.06,3123453,50499428
2001/9/12,16.25,7657865,123566495
2001/9/11,16.59,5540417,92393335
2001/9/10,16.63,8634807,141927873
2001/9/7,15.99,9351687,149618776
2001/9/6,15.98,5751074,91870318
2001/9/5,16.1,5646049,90703833
2001/9/4,15.99,9591880,153979662
2001/9/3,15.87,6879728,107314580
2001/8/31,15.06,4814850,73369787
2001/8/30,0,0,0
2001/8/29,0,0,0
2001/8/28,0,0,0
2001/8/27,14.8,7477905,112997908
2001/8/24,15.77,9073005,146178154
2001/8/23,15.9,8302865,129961449
2001/8/22,15.3,4947762,76325033
2001/8/21,15.89,4395316,69477210
2001/8/20,15.8,9364757,147882060
2001/8/17,15.51,14692868,226682298
2001/8/16,14.99,13006516,193439461
2001/8/15,14.3,2433560,34397005
2001/8/14,14,3125637,44047523
2001/8/13,14.45,2926313,42518180
2001/8/10,14.75,4468273,65753899
2001/8/9,14.73,4357518,62687344
2001/8/8,13.6,1081554,14723375
2001/8/7,13.55,2201314,29376011
2001/8/6,13.27,2824720,37918746
2001/8/3,13.55,1378039,18696250
2001/8/2,13.69,4472467,61805752
2001/8/1,13.9,4619039,64202323
2001/7/31,14.07,4875020,70517673
2001/7/30,14.8,4841498,70511877
2001/7/27,15,3248190,48486041
2001/7/26,15.09,3629053,54737423
2001/7/25,14.98,2022417,30192348
2001/7/24,15.04,2333724,35035710
2001/7/23,15.26,3615089,55010497
2001/7/20,15.45,877770,13511799
2001/7/19,15.2,1252021,19046508
2001/7/18,15.14,2531550,38399297
2001/7/17,15.38,4120662,62932191
2001/7/16,15.15,2681172,40720219
2001/7/13,15.26,2315281,35829060
2001/7/12,15.64,1234319,19468789
2001/7/11,15.73,1946688,30652116
2001/7/10,15.46,2628708,40823004
2001/7/9,15.85,2053201,32752582
2001/7/6,16.57,1323240,21912347
2001/7/5,33.8,1679733,56683973
2001/7/4,33.86,1189974,40071273
2001/7/3,33.8,1298742,44335643
2001/7/2,34.42,3193261,110799505
2001/6/29,0,0,0
2001/6/28,0,0,0
2001/6/27,34.29,1809959,62330468
2001/6/26,34.35,2469159,83696997
2001/6/25,33.8,2220736,74852225
2001/6/22,33.8,3012441,101175842
2001/6/21,32.85,810099,26519887
2001/6/20,32.61,1020809,33145953
2001/6/19,32.1,1824514,57779485
2001/6/18,31.87,2219999,70721028
2001/6/15,32.29,2408689,77629586
2001/6/14,32,1716535,56056959
2001/6/13,33.3,1619882,54171626
2001/6/12,33.79,3955048,137641400
2001/6/11,33.78,2051899,68169376
2001/6/8,33.69,1273164,42572802
2001/6/7,33.8,1173106,39318623
2001/6/6,33.98,1430028,48071781
2001/6/5,33.8,2306105,77190259
2001/6/4,33.48,3424216,112860575
2001/6/1,33,8792422,289690912
2001/5/31,0,0,0
2001/5/30,34.79,974678,33778258
2001/5/29,35,1514063,52573462
2001/5/28,34.48,3518696,120864088
2001/5/25,35,2774972,97459669
2001/5/24,35.6,3286551,117671809
2001/5/23,35.65,3063406,108773955
2001/5/22,35.2,3302393,115682811
2001/5/21,34.87,6083796,215068141
2001/5/18,36.49,10117673,361161042
2001/5/17,36.09,12412875,456018261
2001/5/16,36.82,13542870,511214416
2001/5/15,38.8,11373724,448322265
2001/5/14,39.99,22794991,890063218
2001/5/11,0,0,0
2001/5/10,36.81,6985952,264099993
2001/5/9,37.69,11047938,412101288
2001/5/8,36.78,6466535,229115295
2001/4/30,35,24267818,853932462
2001/4/27,33.09,12586052,411360186
2001/4/26,31.37,6864255,214547524
2001/4/25,31,8138934,259562308
2001/4/24,31.59,5018761,158199848
2001/4/23,30.95,3628246,111327425
2001/4/20,30,9273225,284536640
2001/4/19,29.4,1838235,54346892
2001/4/18,29.98,3243726,97154112
2001/4/17,30.01,5257781,158048348
2001/4/16,29.8,3675284,109842437
2001/4/13,29.6,5478008,159907903
2001/4/12,29.21,5192015,153337428
2001/4/11,29.48,2491674,72841602
2001/4/10,28.78,2029807,58796424
2001/4/9,29.35,2637674,77725046
2001/4/6,29.5,3159457,94006548
2001/4/5,29.3,2489185,72273316
2001/4/4,28.7,3133730,91443270
2001/4/3,29.4,7527668,222837661
2001/4/2,29.2,6603446,192383125
2001/3/30,28.05,1594074,44350752
2001/3/29,27.2,1805131,49249897
2001/3/28,27.7,2289754,63516858
2001/3/27,28.15,1893153,53520306
2001/3/26,28.25,2018401,56725735
2001/3/23,27.83,2961990,83062448
2001/3/22,28.1,5423593,152629668
2001/3/21,27.6,3084394,85183378
2001/3/20,27.45,856470,23531592
2001/3/19,27.65,2947859,81027435
2001/3/16,27.08,2300813,61945105
2001/3/15,26.76,996698,26553284
2001/3/14,26.97,1545962,41322699
2001/3/13,26.89,5054531,135700262
2001/3/12,26.5,1013614,26508000
2001/3/9,26.16,1612181,42423853
2001/3/8,26.27,3324793,87848916
2001/3/7,25.8,2640493,67477543
2001/3/6,24.62,298320,7327324
2001/3/5,24.49,534707,13118741
2001/3/2,24.6,542086,13272271
2001/3/1,24.27,122960,2984175
2001/2/28,24.08,229275,5539616
2001/2/27,24.58,455328,11138486
2001/2/26,24.49,404317,9872834
2001/2/23,24.22,274310,6540976
2001/2/22,23.7,308920,7370375
2001/2/21,23.78,608032,14366379
2001/2/20,23.95,773362,18687807
2001/2/19,24.1,382567,9209720
2001/2/16,24,455879,10740381
2001/2/15,23.7,353070,8404030
2001/2/14,23.9,335917,7997424
2001/2/13,23.89,513917,12330098
2001/2/12,23.7,2189889,51528712
2001/2/9,24.28,957570,23068959
2001/2/8,23.5,2122680,51070386
2001/2/7,25.27,341970,8681353
2001/2/6,25.48,615494,15599882
2001/2/5,25.79,830470,21975628
2001/1/19,27.69,928803,25781302
2001/1/18,27.38,878590,24013659
2001/1/17,27.06,850873,23011687
2001/1/16,27.28,1885531,51154864
2001/1/15,26.66,1579438,42713545
2001/1/12,27.46,692928,19074460
2001/1/11,27.72,810491,22518407
